Binary,Compiler,Flags,N,M,T,Iterations,Section,Cycles,Performance,Cache Miss,Cache Access,Miss Rate,Variable
no_opt,icc,O3 axCORE-AVX2,64,64,2048,50,forward_vars,1921881203,0.645345295049436,384,542427,0.0007079293619233556,2
no_opt,icc,O3 axCORE-AVX2,64,64,2048,50,backward_vars,1948284276,0.6362253800789798,115,380827,0.0003019743873202268,2
no_opt,icc,O3 axCORE-AVX2,64,64,2048,50,update_initial,3544162,0.07396501627182957,39,76303,0.0005111201394440585,2
no_opt,icc,O3 axCORE-AVX2,64,64,2048,50,update_transition,2398637273,1.1173678847439472,95,441447,0.00021520137185211362,2
no_opt,icc,O3 axCORE-AVX2,64,64,2048,50,update_emission,1146637734,1.133953821198771,35,203411,0.00017206542419043218,2
no_opt,icc,O3 axCORE-AVX2,64,64,4096,50,baum_welch,14871749278,0.8688260426844455,13696,10826689,0.0012650220210444763,2
no_opt,icc,O3 axCORE-AVX2,64,64,4096,50,forward_vars,3861004985,0.642463294825298,3328,8099012,0.00041091431893174133,2
no_opt,icc,O3 axCORE-AVX2,64,64,4096,50,backward_vars,3878837550,0.6391337033436731,3016,596583,0.0050554574971127236,2
no_opt,icc,O3 axCORE-AVX2,64,64,4096,50,update_initial,7389676,0.07094871277171015,340,231969,0.0014657130909733627,2
no_opt,icc,O3 axCORE-AVX2,64,64,4096,50,update_transition,4796195626,1.1176192403291267,3036,863725,0.00351500767026542,2
no_opt,icc,O3 axCORE-AVX2,64,64,4096,50,update_emission,2293907592,1.1336413415558373,1964,577405,0.003401425342697067,2
no_opt,icc,O3 axCORE-AVX2,64,64,8192,50,baum_welch,29765121739,0.8681948749142995,24746,14658791,0.0016881337621908927,2
no_opt,icc,O3 axCORE-AVX2,64,64,8192,50,forward_vars,7690304868,0.6451120018197958,7568,4008987,0.0018877586781897771,2
no_opt,icc,O3 axCORE-AVX2,64,64,8192,50,backward_vars,7809078290,0.6349266112940968,4537,3973904,0.0011416984406266483,2
no_opt,icc,O3 axCORE-AVX2,64,64,8192,50,update_initial,15246143,0.06877647677842193,514,510683,0.0010064952230640144,2
no_opt,icc,O3 axCORE-AVX2,64,64,8192,50,update_transition,9595029565,1.117311932326495,6390,3644538,0.0017533086498206357,2
no_opt,icc,O3 axCORE-AVX2,64,64,8192,50,update_emission,4586636618,1.133932638044447,3236,1838984,0.001759667294549599,2
no_opt,icc,O3 axCORE-AVX2,64,64,16384,50,baum_welch,59518489579,0.86836632875905,19699,23586071,0.0008351963326151269,2
no_opt,icc,O3 axCORE-AVX2,64,64,16384,50,forward_vars,15425644390,0.6432286188596624,4652,5503068,0.0008453466320968594,2
no_opt,icc,O3 axCORE-AVX2,64,64,16384,50,backward_vars,15557150754,0.6374164131211709,4804,4726850,0.0010163216518400203,2
no_opt,icc,O3 axCORE-AVX2,64,64,16384,50,update_initial,28753708,0.07293501067757939,517,777281,0.0006651391195719437,2
no_opt,icc,O3 axCORE-AVX2,64,64,16384,50,update_transition,19188271455,1.1174160266746131,3770,4636283,0.0008131513973586168,2
no_opt,icc,O3 axCORE-AVX2,64,64,16384,50,update_emission,9174137475,1.1338258172330256,2102,6551949,0.00032082056804776717,2
