Binary,Compiler,Flags,N,M,T,Iterations,Section,Cycles,Performance,Cache Miss,Cache Access,Miss Rate,Flops,Operational Intensity,Variable
opt_stdc_tp_mem,g++,O3 march=native,256,256,4096,50,baum_welch,94228045972,1.1279652911786267,94892378,18814189098,0.005043660266499996,106285965312,17.501070612857863,2
opt_stdc_tp_mem,g++,O3 march=native,256,256,4096,50,forward_vars,39037006780,0.679241271274539,8671531,12000454289,0.0007226002275554353,26515546112,47.777654026722615,2
opt_stdc_tp_mem,g++,O3 march=native,256,256,4096,50,backward_vars,18764392866,2.1056579095395285,6736293,2966692540,0.0022706407587487986,39511392256,91.6476620004504,2
opt_stdc_tp_mem,g++,O3 march=native,256,256,4096,50,update_initial,6536593,0.0,18310,36947,0.495574742198284,0,0.0,2
opt_stdc_tp_mem,g++,O3 march=native,256,256,4096,50,update_transition,35525154475,1.1332540994953688,16895846,3703600454,0.004562005596946068,40259026944,37.23088479854753,2
opt_stdc_tp_mem,g++,O3 march=native,256,256,4096,50,update_emission,829574278,0.0,61448899,138927775,0.4423082353402694,0,0.0,2
opt_stdc_tp_mem,g++,O3 march=native,256,256,8192,50,baum_welch,188430094780,1.1281209133402315,182088989,38611241585,0.004715957879757469,212571930624,18.24073182151613,2
opt_stdc_tp_mem,g++,O3 march=native,256,256,8192,50,forward_vars,78924586280,0.6719210669773055,15298628,24408221923,0.0006267817478988102,53031092224,54.16242659145644,2
opt_stdc_tp_mem,g++,O3 march=native,256,256,8192,50,backward_vars,37418305374,2.1118750227237375,11686450,6065186625,0.00192680798177418,79022784512,105.65492583290906,2
opt_stdc_tp_mem,g++,O3 march=native,256,256,8192,50,update_initial,12925578,0.0,46631,107970,0.431888487542836,0,0.0,2
opt_stdc_tp_mem,g++,O3 march=native,256,256,8192,50,update_transition,70285970904,1.1455778849235145,30799400,7851345023,0.003922818308172062,80518053888,40.84802275369001,2
opt_stdc_tp_mem,g++,O3 march=native,256,256,8192,50,update_emission,1657511073,0.0,121440047,277463407,0.43767950632855884,0,0.0,2
opt_stdc_tp_mem,g++,O3 march=native,256,256,16384,50,baum_welch,366779079821,1.1591278909786347,360040313,71261088610,0.005052411070653724,425143861248,18.450358451943686,2
opt_stdc_tp_mem,g++,O3 march=native,256,256,16384,50,forward_vars,156997563671,0.6755657983983825,32563154,48525080701,0.0006710582142180537,106062184448,50.89254044617422,2
opt_stdc_tp_mem,g++,O3 march=native,256,256,16384,50,backward_vars,74520308718,2.1208388926846315,21187464,11774961678,0.001799365856076292,158045569024,116.5529775531418,2
opt_stdc_tp_mem,g++,O3 march=native,256,256,16384,50,update_initial,27728717,0.0,96828,280216,0.3455477203300311,0,0.0,2
opt_stdc_tp_mem,g++,O3 march=native,256,256,16384,50,update_transition,131655352117,1.223164156918511,60614565,10381070013,0.005838951565117433,161036107776,41.51129656708746,2
opt_stdc_tp_mem,g++,O3 march=native,256,256,16384,50,update_emission,3314513776,0.0,240689191,561109611,0.4289521802541358,0,0.0,2
opt_stdc_tp_mem,g++,O3 march=native,256,256,32768,50,baum_welch,760747852295,1.1176998001780472,744280360,153413569793,0.004851463667811478,850287722496,17.85045848045755,2
opt_stdc_tp_mem,g++,O3 march=native,256,256,32768,50,forward_vars,308841343149,0.6868392901453642,73318412,94239055277,0.0007780045309717159,212124368896,45.20615181900012,2
opt_stdc_tp_mem,g++,O3 march=native,256,256,32768,50,backward_vars,148233415866,2.1323878708545716,51931904,22170857873,0.0023423497772381394,316091138048,95.10385045770708,2
opt_stdc_tp_mem,g++,O3 march=native,256,256,32768,50,update_initial,51987048,0.0,219023,398076,0.5502039811493282,0,0.0,2
opt_stdc_tp_mem,g++,O3 march=native,256,256,32768,50,update_transition,296459425019,1.0863956021346208,120561519,35841678950,0.003363724092506554,322072215552,41.74116591878707,2
opt_stdc_tp_mem,g++,O3 march=native,256,256,32768,50,update_emission,6633769693,0.0,488180476,1124928114,0.4339659307332415,0,0.0,2
opt_stdc_tp_mem,g++,O3 march=native,256,256,65536,50,baum_welch,1508775181109,1.1271231567727806,1397141990,317968168508,0.004393968102391508,1700575444992,19.018461629658702,2
opt_stdc_tp_mem,g++,O3 march=native,256,256,65536,50,forward_vars,625652501198,0.6780900531519464,122688094,193600418120,0.0006337181251538094,424248737792,54.03039783143098,2
opt_stdc_tp_mem,g++,O3 march=native,256,256,65536,50,backward_vars,296792183027,2.130050291919207,91247679,47935394357,0.0019035554046020926,632182276096,108.25314322789515,2
opt_stdc_tp_mem,g++,O3 march=native,256,256,65536,50,update_initial,103283771,0.0,273460,766925,0.3565668090100075,0,0.0,2
opt_stdc_tp_mem,g++,O3 march=native,256,256,65536,50,update_transition,572125962258,1.1258786938487566,234368544,74128411862,0.003161656079133444,644144431104,42.9441449958404,2
opt_stdc_tp_mem,g++,O3 march=native,256,256,65536,50,update_emission,13077023723,0.0,930849664,2231018020,0.41723090340615,0,0.0,2
