Binary,Compiler,Flags,N,M,T,Iterations,Section,Cycles,Performance,Cache Miss,Cache Access,Miss Rate,Variable
no_opt,icc,O3,64,8,4096,50,update_initial,7325147,0.0022366786632404784,877,226640,0.0038695728909283445,1
no_opt,icc,O3,64,8,4096,50,update_transition,4326394671,0.03877874599018523,6160,907500,0.006787878787878788,1
no_opt,icc,O3,64,8,4096,50,update_emission,292538285,0.07885693320448638,2419,169612,0.014261962596986063,1
no_opt,icc,O3,64,16,4096,50,baum_welch,13211739309,0.3915694531965125,44886,1695523,0.026473247487648354,1
no_opt,icc,O3,64,16,4096,50,forward_vars,4042192687,0.6136005955324217,13066,450368,0.029011830325422764,1
no_opt,icc,O3,64,16,4096,50,backward_vars,4222392129,0.5871306435452102,10755,422257,0.025470270475089814,1
no_opt,icc,O3,64,16,4096,50,update_initial,7207641,0.002273143182353283,1185,80168,0.014781458936233909,1
no_opt,icc,O3,64,16,4096,50,update_transition,4330150581,0.03874510986665385,9367,343870,0.027239945328176345,1
no_opt,icc,O3,64,16,4096,50,update_emission,575823713,0.08012407783560661,3370,109331,0.030823828557316774,1
no_opt,icc,O3,64,32,4096,50,baum_welch,13821620292,0.3776294508698836,70824,3065829,0.023101092722392542,1
no_opt,icc,O3,64,32,4096,50,forward_vars,4067104839,0.6098421206692676,21186,982436,0.021564763506223307,1
no_opt,icc,O3,64,32,4096,50,backward_vars,4232699489,0.5857008782321329,16684,665385,0.025074205159418984,1
no_opt,icc,O3,64,32,4096,50,update_initial,7219098,0.0022695356123438137,1845,108848,0.01695024254005586,1
no_opt,icc,O3,64,32,4096,50,update_transition,4334068769,0.03871008259029311,14058,834186,0.01685235666865663,1
no_opt,icc,O3,64,32,4096,50,update_emission,1143345774,0.08070584603394003,5911,196282,0.030114834778532926,1
no_opt,icc,O3,64,64,4096,50,baum_welch,15001320357,0.3540838701255662,34019,3508853,0.009695190992612115,1
no_opt,icc,O3,64,64,4096,50,forward_vars,4028550304,0.6156785078585927,11106,936358,0.011860848094425423,1
no_opt,icc,O3,64,64,4096,50,backward_vars,4310441973,0.575137265164154,7797,860731,0.009058579277381667,1
no_opt,icc,O3,64,64,4096,50,update_initial,7221171,0.002268884090959763,789,100115,0.00788093692253908,1
no_opt,icc,O3,64,64,4096,50,update_transition,4340711828,0.03865084038009076,6033,750235,0.008041480336161337,1
no_opt,icc,O3,64,64,4096,50,update_emission,2274619951,0.08113415866191881,3299,376596,0.008760050558157813,1
no_opt,icc,O3,64,128,4096,50,baum_welch,17418286980,0.3155462389218254,54698,32670972,0.0016742079176585258,1
no_opt,icc,O3,64,128,4096,50,forward_vars,4084267664,0.6072794547384982,14169,16955178,0.0008356739162514248,1
no_opt,icc,O3,64,128,4096,50,backward_vars,4363722920,0.5681148536351158,12463,7954564,0.0015667734900366632,1
no_opt,icc,O3,64,128,4096,50,update_initial,7562864,0.0021663750663769702,764,382661,0.0019965452450079837,1
no_opt,icc,O3,64,128,4096,50,update_transition,4383606735,0.03827263031157835,12284,4631084,0.0026525107296693387,1
no_opt,icc,O3,64,128,4096,50,update_emission,4539747866,0.08130379987935656,8863,1743825,0.005082505411953608,1
no_opt,icc,O3,64,256,4096,50,baum_welch,22107643148,0.2653097690121988,24988,186525361,0.00013396569702926349,1
no_opt,icc,O3,64,256,4096,50,forward_vars,4108737580,0.6036627532683653,9323,15731941,0.0005926160033272436,1
no_opt,icc,O3,64,256,4096,50,backward_vars,4450480471,0.557040037396897,4207,53545251,7.856905928034589e-05,1
no_opt,icc,O3,64,256,4096,50,update_initial,7947318,0.0020615759933099442,344,568130,0.0006054952211641702,1
no_opt,icc,O3,64,256,4096,50,update_transition,4424869603,0.03791572973952787,4037,90814641,4.445318459167834e-05,1
no_opt,icc,O3,64,256,4096,50,update_emission,9074281329,0.08135051991840224,4865,24651543,0.00019735072972916948,1
no_opt,icc,O3,64,512,4096,50,baum_welch,33451144731,0.19740942362669903,29355,1692372273,1.734547443746734e-05,1
no_opt,icc,O3,64,512,4096,50,forward_vars,4411093609,0.5622850158834614,7991,62849761,0.0001271444771285606,1
no_opt,icc,O3,64,512,4096,50,backward_vars,5646632733,0.43903967642727865,4521,543927989,8.311762018924163e-06,1
no_opt,icc,O3,64,512,4096,50,update_initial,9015066,0.001817402113306769,888,763573,0.001162953640319917,1
