Binary,Compiler,Flags,N,M,T,Iterations,Section,Cycles,Performance,Cache Miss,Cache Access,Miss Rate,Flops,Operational Intensity,Variable
opt_avx_tp_mem,g++,O3 march=native,256,128,4096,50,update_emission,375143184,0.3577773333608002,15612711,66351135,0.23530435462784471,134217728,0.1343233727954101,1
opt_avx_tp_mem,g++,O3 march=native,256,256,4096,50,baum_welch,56688578408,1.594170662625871,55860909,15796042755,0.003536386287781987,90371268604,25.277982353232026,1
opt_avx_tp_mem,g++,O3 march=native,256,256,4096,50,forward_vars,33053539188,0.8053583856358807,2638189,10821482138,0.00024379183612343732,26619944960,157.65990988515227,1
opt_avx_tp_mem,g++,O3 march=native,256,256,4096,50,backward_vars,8961674161,3.3253306675317313,3561639,2728885967,0.0013051622688050562,29800529920,130.7356753449746,1
opt_avx_tp_mem,g++,O3 march=native,256,256,4096,50,update_initial,6350324,0.0,20483,49183,0.41646503873289553,0,0.0,1
opt_avx_tp_mem,g++,O3 march=native,256,256,4096,50,update_transition,13826007119,2.4361594767091486,3886207,2102632239,0.0018482580681100267,33682358268,135.42429621929557,1
opt_avx_tp_mem,g++,O3 march=native,256,256,4096,50,update_emission,784028705,0.34237962754182577,44975611,139403962,0.3226279250226762,268435456,0.09325729893919618,1
opt_avx_tp_mem,g++,O3 march=native,256,512,4096,50,baum_welch,58193409868,1.5575595975832637,137914992,16125260132,0.008552729746437556,90639704056,10.268973338844845,1
opt_avx_tp_mem,g++,O3 march=native,256,512,4096,50,forward_vars,33439388343,0.7960655466227288,4142756,11020171108,0.00037592483450575473,26619944960,100.4009504783772,1
opt_avx_tp_mem,g++,O3 march=native,256,512,4096,50,backward_vars,9067952452,3.286357099658952,5049436,2779724697,0.0018165237749801523,29800529920,92.2149087541658,1
opt_avx_tp_mem,g++,O3 march=native,256,512,4096,50,update_initial,6317023,0.0,14083,39276,0.3585650269884917,0,0.0,1
opt_avx_tp_mem,g++,O3 march=native,256,512,4096,50,update_transition,13951436178,2.414257416531329,5620918,2039606129,0.002755884050395497,33682358264,93.63005257771061,1
opt_avx_tp_mem,g++,O3 march=native,256,512,4096,50,update_emission,1669236189,0.3216266910206558,122337706,281927220,0.43393364429302,536870912,0.06856927658918176,1
opt_avx_tp_mem,g++,O3 march=native,256,1024,4096,50,baum_welch,57893991509,1.5748883882332765,326847358,15385541666,0.02124379921717603,91176574976,4.358713476276593,1
opt_avx_tp_mem,g++,O3 march=native,256,1024,4096,50,forward_vars,32178905521,0.8272483022341386,5228476,10509149561,0.0004975165658887515,26619944960,79.55217543314726,1
opt_avx_tp_mem,g++,O3 march=native,256,1024,4096,50,backward_vars,8847900174,3.368090658116867,5607592,2650226070,0.0021158919472858404,29800529920,83.03622660136472,1
opt_avx_tp_mem,g++,O3 march=native,256,1024,4096,50,update_initial,6294997,0.0,12303,45542,0.27014623863686266,0,0.0,1
opt_avx_tp_mem,g++,O3 march=native,256,1024,4096,50,update_transition,13311944019,2.530235871178959,5447261,1657388349,0.0032866533684073823,33682358272,96.61494978852674,1
opt_avx_tp_mem,g++,O3 march=native,256,1024,4096,50,update_emission,3488979892,0.30775236809533324,309654822,564968293,0.5480923900272754,1073741824,0.05418038024287573,1
opt_avx_tp_mem,g++,O3 march=native,256,256,1024,50,baum_welch,14241668455,1.5863883661796703,15040351,3910328047,0.00384631438058987,22592817152,23.47104585524633,2
opt_avx_tp_mem,g++,O3 march=native,256,256,1024,50,forward_vars,8349213245,0.7970794426631033,727391,2730299338,0.00026641437804135747,6654986240,142.954971947687,2
opt_avx_tp_mem,g++,O3 march=native,256,256,1024,50,backward_vars,2292407696,3.2499160131941904,1072997,696799388,0.0015398937175874787,7450132480,108.48895197283869,2
opt_avx_tp_mem,g++,O3 march=native,256,256,1024,50,update_initial,1597191,0.0,6686,17090,0.39122293739028674,0,0.0,2
opt_avx_tp_mem,g++,O3 march=native,256,256,1024,50,update_transition,3385834638,2.487005559425079,1471906,447701598,0.00328769431821416,8420589568,89.38866476527713,2
opt_avx_tp_mem,g++,O3 march=native,256,256,1024,50,update_emission,198023011,0.3388942712319428,11587610,34546893,0.3354168492084078,67108864,0.09049113665371893,2
opt_avx_tp_mem,g++,O3 march=native,256,256,2048,50,baum_welch,27907216628,1.619137977904401,28662147,7655168990,0.003744156012420047,45185634300,24.632681422557074,2
opt_avx_tp_mem,g++,O3 march=native,256,256,2048,50,forward_vars,16399064753,0.8116299728351953,1551652,5438511764,0.0002853081996201783,13309972480,134.03025936227968,2
opt_avx_tp_mem,g++,O3 march=native,256,256,2048,50,backward_vars,4463969710,3.3378956238482185,1856175,1319658492,0.0014065570837095026,14900264960,125.42817352889679,2
opt_avx_tp_mem,g++,O3 march=native,256,256,2048,50,update_initial,3129339,0.0,5460,13068,0.41781450872359965,0,0.0,2
opt_avx_tp_mem,g++,O3 march=native,256,256,2048,50,update_transition,6621870965,2.5432659773973714,2739669,826411197,0.0033151402231061493,16841179132,96.04934900438703,2
opt_avx_tp_mem,g++,O3 march=native,256,256,2048,50,update_emission,390306504,0.34387776433261796,22134280,68608917,0.32261520758300266,134217728,0.09474679095050755,2
opt_avx_tp_mem,g++,O3 march=native,256,256,4096,50,baum_welch,55831179614,1.6186523235367727,51572825,15065437956,0.003423254282459175,90371268608,27.379750323935134,2
opt_avx_tp_mem,g++,O3 march=native,256,256,4096,50,forward_vars,33257972961,0.8004079199660157,1736633,10933000851,0.00015884321456365356,26619944960,239.50750676740566,2
opt_avx_tp_mem,g++,O3 march=native,256,256,4096,50,backward_vars,9009468756,3.307690023360574,2739943,2771687151,0.0009885469934842585,29800529920,169.9426885887772,2
opt_avx_tp_mem,g++,O3 march=native,256,256,4096,50,update_initial,6456024,0.0,11775,48359,0.24349138733224426,0,0.0,2
opt_avx_tp_mem,g++,O3 march=native,256,256,4096,50,update_transition,12723185639,2.6473211369921756,4445135,1218628612,0.0036476535642017242,33682358272,118.39614499897078,2
opt_avx_tp_mem,g++,O3 march=native,256,256,4096,50,update_emission,776559260,0.3456728543807462,41957484,138194059,0.3036127913429332,268435456,0.09996557467554537,2
opt_avx_tp_mem,g++,O3 march=native,256,256,8192,50,baum_welch,112069332800,1.6127742773177285,113093080,31008555416,0.003647157324253986,180742537216,24.97148493966209,2
opt_avx_tp_mem,g++,O3 march=native,256,256,8192,50,forward_vars,65488271027,0.8129683237178433,4388924,21355752917,0.00020551483326566527,53239889920,189.53923102792393,2
opt_avx_tp_mem,g++,O3 march=native,256,256,8192,50,backward_vars,17984024125,3.3141114261044176,7810493,5477471917,0.0014259302682610175,59601059840,119.23275009656881,2
opt_avx_tp_mem,g++,O3 march=native,256,256,8192,50,update_initial,14750936,0.0,17286,52663,0.32823804188899225,0,0.0,2
opt_avx_tp_mem,g++,O3 march=native,256,256,8192,50,update_transition,26895186954,2.5047127078616995,10144554,3888251795,0.0026090270216155074,67364716544,103.75751324306619,2
opt_avx_tp_mem,g++,O3 march=native,256,256,8192,50,update_emission,1568831247,0.3422107463926616,89329284,279492170,0.31961283208756797,536870912,0.09390658498953154,2
opt_avx_tp_mem,g++,O3 march=native,256,256,16384,50,baum_welch,226402517677,1.596647767599993,218259753,62859945271,0.003472159450012958,361485074428,25.878359204124546,2
opt_avx_tp_mem,g++,O3 march=native,256,256,16384,50,forward_vars,131005690844,0.8127874381182023,13441007,42807677678,0.0003139858952663459,106479779840,123.78139227217127,2
opt_avx_tp_mem,g++,O3 march=native,256,256,16384,50,backward_vars,35738142802,3.3354312880894623,12446067,10893487435,0.0011425236476623338,119202119680,149.64832826305692,2
opt_avx_tp_mem,g++,O3 march=native,256,256,16384,50,update_initial,25020230,0.0,44520,143751,0.3097021933760461,0,0.0,2
opt_avx_tp_mem,g++,O3 march=native,256,256,16384,50,update_transition,56268288390,2.3944114338467086,17510596,8587706695,0.0020390305144207073,134729433084,120.22134437557122,2
opt_avx_tp_mem,g++,O3 march=native,256,256,16384,50,update_emission,3135479762,0.3424489728854451,172131388,555561171,0.3098333666662964,1073741824,0.09746749965206811,2
opt_avx_tp_mem,g++,O3 march=native,256,256,32768,50,baum_welch,441191381280,1.638676954120213,419853683,118039273009,0.003556898244942494,722970148860,26.905584095918243,2
opt_avx_tp_mem,g++,O3 march=native,256,256,32768,50,forward_vars,259306492755,0.8212658210653064,19549426,84648923976,0.00023094712941115154,212959559680,170.20924911043423,2
opt_avx_tp_mem,g++,O3 march=native,256,256,32768,50,backward_vars,70928063908,3.361211715425244,25308959,21448547419,0.0011799847563374053,238404239360,147.18370044378355,2
opt_avx_tp_mem,g++,O3 march=native,256,256,32768,50,update_initial,50506422,0.0,87365,272518,0.32058432837463946,0,0.0,2
opt_avx_tp_mem,g++,O3 march=native,256,256,32768,50,update_transition,104194196999,2.586121626088122,36659219,10803057746,0.0033934113712919514,269458866172,114.8495494117728,2
opt_avx_tp_mem,g++,O3 march=native,256,256,32768,50,update_emission,6238466050,0.34423264161227585,331464935,1108695391,0.29896844317268384,2147483648,0.10123071389135023,2
opt_avx_tp_mem,g++,O3 march=native,256,256,65536,50,baum_welch,906665870731,1.5947884930996792,867820658,252658809800,0.0034347532100184857,1445940297728,26.033970203092355,2
opt_avx_tp_mem,g++,O3 march=native,256,256,65536,50,forward_vars,533652668397,0.7981204715782404,38236294,175665071064,0.00021766588980042244,425919119360,174.0489347633952,2
opt_avx_tp_mem,g++,O3 march=native,256,256,65536,50,backward_vars,143206993074,3.3295055533609075,47247232,44037391186,0.001072888986553328,476808478720,157.68399892717525,2
opt_avx_tp_mem,g++,O3 march=native,256,256,65536,50,update_initial,99978921,0.0,107823,356469,0.30247511003761895,0,0.0,2
opt_avx_tp_mem,g++,O3 march=native,256,256,65536,50,update_transition,216221291991,2.492436001050405,61299722,30673430604,0.0019984631908765414,538917732352,137.36750010057142,2
opt_avx_tp_mem,g++,O3 march=native,256,256,65536,50,update_emission,12578368268,0.34145663447671604,710002205,2223857438,0.31926606124470464,4294967296,0.09451923321843768,2
