Binary,Compiler,Flags,N,M,T,Iterations,Section,Cycles,Performance,Cache Miss,Cache Access,Miss Rate,Flops,Operational Intensity,Variable
no_opt,g++,O3 march=native,1024,256,4096,50,forward_vars,2512410925881,0.25146524221329725,63346217836,379746071054,0.1668120427426151,631784022016,0.1558360653757911,0
no_opt,g++,O3 march=native,1024,256,4096,50,backward_vars,2230141689871,0.28319533071664704,24349245463,781645520508,0.031151263359348823,631565713408,0.4052780315922022,0
no_opt,g++,O3 march=native,1024,256,4096,50,update_initial,135636659,0.0,15612975,24189607,0.6454414492967993,0,0.0,0
no_opt,g++,O3 march=native,1024,256,4096,50,update_transition,1551330670589,0.952388022640617,1530576478,262374936435,0.005833546827286914,1477468749824,15.082845939306274,0
no_opt,g++,O3 march=native,1024,256,4096,50,update_emission,252308178336,0.6434382416562208,67494147,34018057831,0.0019840682068126146,162344730624,37.58305762424111,0
no_opt,g++,O3 march=native,256,2,4096,50,baum_welch,254554036368,0.6748602902986438,292790,33951000437,8.623899037770791e-06,171788410880,9167.642064278152,1
no_opt,g++,O3 march=native,256,2,4096,50,forward_vars,96807770755,0.4087081305501135,113230,30427877031,3.7212586301910245e-06,39566123008,5459.866395831494,1
no_opt,g++,O3 march=native,256,2,4096,50,backward_vars,59797883107,0.6607490132267702,46391,3351287228,1.3842740667646527e-05,39511392256,13307.872302817357,1
no_opt,g++,O3 march=native,256,2,4096,50,update_initial,21211128,0.0,6293,5399795,0.0011654146129621587,0,0.0,1
no_opt,g++,O3 march=native,256,2,4096,50,update_transition,97262781145,0.949405268664241,97219,137814634,0.0007054330674346239,92341796864,14841.137802281448,1
no_opt,g++,O3 march=native,256,2,4096,50,update_emission,614118594,0.6010219452824449,13810,26184034,0.0005274206411433777,369098752,417.6081100651702,1
no_opt,g++,O3 march=native,256,4,4096,50,baum_welch,234664387431,0.7334094564417247,265601,33795725970,7.859011528137325e-06,172105080832,10124.74308455164,1
no_opt,g++,O3 march=native,256,4,4096,50,forward_vars,93674899455,0.4223770000095593,98944,30189304043,3.277452168459053e-06,39566123008,6248.187580853816,1
no_opt,g++,O3 march=native,256,4,4096,50,backward_vars,57664112370,0.6851990021536509,54331,3402195135,1.5969395594353525e-05,39511392256,11363.043271796949,1
no_opt,g++,O3 march=native,256,4,4096,50,update_initial,20412527,0.0,6398,5479546,0.0011676149812411467,0,0.0,1
no_opt,g++,O3 march=native,256,4,4096,50,update_transition,82268012896,1.1224507996897273,78083,145552041,0.00053646104488497,92341796864,18478.293303279843,1
no_opt,g++,O3 march=native,256,4,4096,50,update_emission,987974554,0.6941157555359467,13455,50465636,0.00026661706988097804,685768704,796.3683389074694,1
no_opt,g++,O3 march=native,256,8,4096,50,baum_welch,240893768381,0.7170730147854849,88761657,35051481527,0.0025323225476682715,172738420736,30.407699847243727,1
no_opt,g++,O3 march=native,256,8,4096,50,forward_vars,96773201802,0.4088541277052413,24406839,30664807833,0.0007959234289978014,39566123008,25.32981317244728,1
no_opt,g++,O3 march=native,256,8,4096,50,backward_vars,58503875789,0.6753636698960208,33251489,4098282792,0.008113517462706122,39511392256,18.566552132447363,1
no_opt,g++,O3 march=native,256,8,4096,50,update_initial,22142308,0.0,613147,4851199,0.12639081596116755,0,0.0,1
